id,name,type,gender,country,begin_date,end_date,begin_area_id,begin_area_name,area_id,area_name,place_id,place,place_full
cfa7c6b1-bbb3-4f9a-a636-cbfafb9b4bcf,Esbjörn Svensson Trio,Group,,SE,1990,2008,,,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,Sweden
d2d07d32-cbfb-43e3-b49b-5203baa13366,P. Lion,Person,,IT,1959-06-29,,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,Italy
f86d80f3-3d2e-4450-9b0c-638152e93df3,Delays,Group,,GB,2001,,32950a38-9edd-42fd-aec9-26128507ff06,Southampton,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,32950a38-9edd-42fd-aec9-26128507ff06,Southampton,"Southampton, England, United Kingdom"
9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,Group,,GB,1978-01,1980-05,f61848ab-0ba0-4534-8b71-d9c7c03e854c,Salford,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f61848ab-0ba0-4534-8b71-d9c7c03e854c,Salford,"Salford, Salford, Greater Manchester, England, United Kingdom"
6122e623-d38d-47b0-95d8-7a3d73a01a55,Rodrigo Amarante,Person,Male,,,,,,,,,,
c3ecef5d-84f3-4942-8c24-0a626343c3f4,The Drums,Group,,US,2006,,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,489ce91b-6658-3307-9877-795b68554c98,United States,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,"Brooklyn, New York, New York, United States"
f3ae28b3-4d08-4b99-bd25-71d600a13916,Big Data,Person,Male,,,,489ce91b-6658-3307-9877-795b68554c98,United States,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,489ce91b-6658-3307-9877-795b68554c98,United States,United States
22048777-5e3f-44a1-8e50-80cad68f7f9c,Belako,Group,,,2011-05,,27f612d2-423a-4a02-a4aa-70fafef7fff4,Vizcaya,fc0eae1b-654c-476a-bcbf-c79d4d136f2c,País Vasco,27f612d2-423a-4a02-a4aa-70fafef7fff4,Vizcaya,"Vizcaya, País Vasco, Spain"
ff1f5b54-1db1-4f01-9344-313336a70a9b,The Cloud Room,Group,,US,2004,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States
7944ed53-2a58-4035-9b93-140a71e41c34,Sting,Person,Male,GB,1951-10-02,,a8b0d858-090f-466a-934c-1228cf6a862b,Wallsend,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,a8b0d858-090f-466a-934c-1228cf6a862b,Wallsend,"Wallsend, North Tyneside, Tyne and Wear, England, United Kingdom"
c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,Person,Male,US,1974-11-05,,28673de0-367b-48a5-a699-bee6b778becb,Jacksonville,489ce91b-6658-3307-9877-795b68554c98,United States,28673de0-367b-48a5-a699-bee6b778becb,Jacksonville,"Jacksonville, Onslow County, North Carolina, United States"
b1c124b3-cf60-41a6-8699-92728c8a3fe0,Grace Jones,Person,Female,US,1948-05-19,,8a086d15-0735-4b7e-b3f7-5c02e4723c2a,Saint Catherine,489ce91b-6658-3307-9877-795b68554c98,United States,8a086d15-0735-4b7e-b3f7-5c02e4723c2a,Saint Catherine,"Saint Catherine, Jamaica"
d70416d3-c006-4a8b-aebd-91a4f198591f,The Donnas,Group,,US,1992,,865e1aac-afed-44d2-8164-b71468328fcd,Palo Alto,489ce91b-6658-3307-9877-795b68554c98,United States,865e1aac-afed-44d2-8164-b71468328fcd,Palo Alto,"Palo Alto, Santa Clara County, California, United States"
d6e0e274-8e19-44ce-b5b2-52c12f8a674a,Led Zeppelin Jam,Group,,DK,1989-02,,,,4757b525-2a60-324a-b060-578765d2c993,Denmark,4757b525-2a60-324a-b060-578765d2c993,Denmark,Denmark
87b9b3b8-ab93-426c-a200-4012d667a626,The War on Drugs,Group,,US,2005,,0eeb01c2-6e31-46ad-96b8-319749f731d2,Philadelphia,489ce91b-6658-3307-9877-795b68554c98,United States,0eeb01c2-6e31-46ad-96b8-319749f731d2,Philadelphia,"Philadelphia, Philadelphia County, Pennsylvania, United States"
490bde43-5edb-4a93-b3b3-7a0465fd8909,Television,Group,,US,1973,1978,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,489ce91b-6658-3307-9877-795b68554c98,United States,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States"
fe563c67-8e92-416b-bd6e-b53a04a42568,The Horrors,Group,,US,1997,2003,2683b759-3309-4840-97a8-0d0d92c93a8c,Cedar Rapids,489ce91b-6658-3307-9877-795b68554c98,United States,2683b759-3309-4840-97a8-0d0d92c93a8c,Cedar Rapids,"Cedar Rapids, Linn County, Iowa, United States"
8b0b1402-88f7-4eda-a857-f07f134d9a85,Another Sunny Day,Group,,GB,1987,1992,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom
9ec744e5-ad78-43ee-b58d-aa44f5edb12a,Rey Pila,Group,,MX,2009,,3c810219-baf2-4fff-b98c-46b425eea1f5,Ciudad de México,3e08b2cd-69f3-317c-b1e4-e71be581839e,Mexico,3c810219-baf2-4fff-b98c-46b425eea1f5,Ciudad de México,"Ciudad de México, Mexico"
86c20d59-4cd7-4814-b6b7-e371c1016097,The Spinto Band,Group,,US,1996,,791d0c22-5a31-410d-af12-5fd2553bb3a7,Wilmington,489ce91b-6658-3307-9877-795b68554c98,United States,791d0c22-5a31-410d-af12-5fd2553bb3a7,Wilmington,"Wilmington, New Castle County, Delaware, United States"
0f8bd5a7-c915-4e00-a035-fe3969e9a9b1,Mystery Jets,Group,,GB,2004,,3b3e3b98-6a2c-47c0-a826-14d9d9c91f45,Twickenham,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,3b3e3b98-6a2c-47c0-a826-14d9d9c91f45,Twickenham,"Twickenham, Richmond upon Thames, London, England, United Kingdom"
664c3e0e-42d8-48c1-b209-1efca19c0325,The National,Group,,US,1999,,b2cf490f-a8a7-4875-a1b7-addede3b327f,Cincinnati,489ce91b-6658-3307-9877-795b68554c98,United States,b2cf490f-a8a7-4875-a1b7-addede3b327f,Cincinnati,"Cincinnati, Hamilton County, Ohio, United States"
979a39b4-2df9-4767-a3ca-7940e8aff05a,Placebo,Group,,CA,,,f88bfae6-8a35-4bed-bd37-8ea16ba2b9c6,Calgary,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,f88bfae6-8a35-4bed-bd37-8ea16ba2b9c6,Calgary,"Calgary, Alberta, Canada"
85db45b3-fd2e-42de-9e20-46d4cfe4c429,The Vines,Group,,US,,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States
e429887d-8c3f-438e-9363-95edfc00d395,Venus Infers,Group,,,,,,,,,,,
9419f337-36d2-48bf-a2ad-6f0d10339d9e,Exsonvaldes,Group,,FR,2004,,,,08310658-51eb-3801-80de-5a0739207115,France,08310658-51eb-3801-80de-5a0739207115,France,France
6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,M83,Group,,FR,2001,,d8c8f702-8e5f-4744-8b2c-c4e662ec4ec4,Antibes,08310658-51eb-3801-80de-5a0739207115,France,d8c8f702-8e5f-4744-8b2c-c4e662ec4ec4,Antibes,"Antibes, Alpes-Maritimes, Provence-Alpes-Côte-d'Azur, France"
6a93cb2b-d33a-42fc-a41a-542e3a887ba6,Julian Casablancas + The Voidz,Group,,,2013,,75e398a3-5f3f-4224-9cd8-0fe44715bc95,New York,75e398a3-5f3f-4224-9cd8-0fe44715bc95,New York,75e398a3-5f3f-4224-9cd8-0fe44715bc95,New York,"New York, United States"
8d274abf-23f7-48bf-bc88-0756948a79a2,Archie Bronson Outfit,Group,,GB,,,f51a1724-464b-41ae-b96e-30f868973077,Bath,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f51a1724-464b-41ae-b96e-30f868973077,Bath,"Bath, Somerset, England, United Kingdom"
69837400-8e31-4949-aac2-00b46b4df126,Angus & Julia Stone,Group,,AU,2006,,3f179da4-83c6-4a28-a627-e46b4a8ff1ed,Sydney,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,3f179da4-83c6-4a28-a627-e46b4a8ff1ed,Sydney,"Sydney, New South Wales, Australia"
9829e2c3-0adc-4f1e-a986-d0139b98211b,Toulouse,Group,,CA,1976,1985,,,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,Canada
5e319cb2-12f3-49c0-8e6a-271eae2aac5d,Splashh,Group,,,,,,,,,,,
0efe858c-89e5-4e47-906a-356fa953fd6e,Editors,Group,,GB,2002,,ad72ca3a-54f9-4962-aaa0-586657774530,Stafford,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,ad72ca3a-54f9-4962-aaa0-586657774530,Stafford,"Stafford, Staffordshire, England, United Kingdom"
df42d20e-18b9-41a6-a0fb-264cb4aa257b,Firebeatz,Group,,NL,2008,,,,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,Netherlands
cab67e98-340d-424e-baf1-b127902c200b,Ferruccio Busoni,Person,Male,IT,1866-04-01,1924-07-27,ff8b7937-f59d-40b6-952e-eed6d77d3241,Empoli,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,ff8b7937-f59d-40b6-952e-eed6d77d3241,Empoli,"Empoli, Firenze, Toscana, Italy"
ba2f4f3b-0293-4bc8-bb94-2f73b5207343,Underworld,Group,,GB,1987,,fb27d5c6-f3b0-418f-aba7-9ceac482d1dd,Romford,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,fb27d5c6-f3b0-418f-aba7-9ceac482d1dd,Romford,"Romford, Havering, London, England, United Kingdom"
ba819b54-3830-4fd2-904c-d92a0a83aeb4,The Question (Elamorte),,,,,,,,6f85c2b6-4250-468b-9bd8-300fd8b451ad,Bogotá,6f85c2b6-4250-468b-9bd8-300fd8b451ad,Bogotá,"Bogotá, Colombia"
d19fec97-a8c5-403a-a0a5-18785fa8c15c,Alma,Person,Female,ES,,,,,471c46a7-afc5-31c4-923c-d0444f5053a4,Spain,471c46a7-afc5-31c4-923c-d0444f5053a4,Spain,Spain
3c9b356d-d1db-4f4e-a7a3-2d00c1d70255,Kurt Cobain,Person,Male,US,1967-02-20,1994-04-05,a640b45c-c173-49b1-8030-973603e895b5,Aberdeen,489ce91b-6658-3307-9877-795b68554c98,United States,a640b45c-c173-49b1-8030-973603e895b5,Aberdeen,"Aberdeen, Grays Harbor County, Washington, United States"
ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,Group,,US,1961,,172d7632-c707-4319-9861-929564e77601,Hawthorne,489ce91b-6658-3307-9877-795b68554c98,United States,172d7632-c707-4319-9861-929564e77601,Hawthorne,"Hawthorne, Los Angeles County, California, United States"
69c045f9-2887-4400-a880-924e361b2e97,Dulce Pontes,Person,Female,PT,1969-04-08,,2d400dc9-706f-423d-b86a-4a66496d0477,Montijo,781b0c54-3d54-362d-a941-8a617def4992,Portugal,2d400dc9-706f-423d-b86a-4a66496d0477,Montijo,"Montijo, Setúbal, Portugal"
1b96b9c9-0832-40cb-9f8d-7274de3733fc,New York Dolls,Group,,US,1971,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,489ce91b-6658-3307-9877-795b68554c98,United States,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States"
fd429857-5ace-4609-ae54-1502c3bdac11,Billy Talent,Group,,CA,1993,,2747553f-b44d-44c4-a7c3-b67412b6f10b,Ontario,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,2747553f-b44d-44c4-a7c3-b67412b6f10b,Ontario,"Ontario, Canada"
d4ad0149-d8ae-4105-8009-0221fce9ff35,Minutemen,Group,,US,1980-02,1985-12-22,f3e768a3-a9fc-4edb-879d-830247a75063,"San Pedro, Los Angeles",489ce91b-6658-3307-9877-795b68554c98,United States,f3e768a3-a9fc-4edb-879d-830247a75063,"San Pedro, Los Angeles","San Pedro, Los Angeles, Los Angeles County, California, United States"
7f2a8098-50e3-451c-8696-c5d9f64f4762,Wire,Group,,GB,1976-10,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom"
7e2cf7cc-211e-4588-9069-b3126a29d1b1,Dead Boys,Group,,US,1976,2005,7b2ca1e7-e7f6-4155-881d-c660a45c11e8,Cleveland,489ce91b-6658-3307-9877-795b68554c98,United States,7b2ca1e7-e7f6-4155-881d-c660a45c11e8,Cleveland,"Cleveland, Cuyahoga County, Ohio, United States"
c43c7134-5d6f-4bfa-8275-b4012ae97c46,Adolescents,Group,,US,1979-12,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States
23228f18-01d5-493e-94ce-cfcde82a8db2,The Jam,Group,,GB,1976,1982,a6baeb59-8829-4926-82b1-09803dd7bba2,Woking,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,a6baeb59-8829-4926-82b1-09803dd7bba2,Woking,"Woking, Surrey, England, United Kingdom"
f035837e-4117-438d-a524-cacf43500e68,Descendents,Group,,US,1978,,d1a4deb1-c4e9-4aea-b25d-f083e0e02992,Manhattan Beach,489ce91b-6658-3307-9877-795b68554c98,United States,d1a4deb1-c4e9-4aea-b25d-f083e0e02992,Manhattan Beach,"Manhattan Beach, Los Angeles County, California, United States"
9941a936-196a-4a62-ae53-a69cbc33f20e,Black Flag,Group,,US,1976,1986,ae918dff-19af-499f-bc05-125e5e939f82,Hermosa Beach,489ce91b-6658-3307-9877-795b68554c98,United States,ae918dff-19af-499f-bc05-125e5e939f82,Hermosa Beach,"Hermosa Beach, Los Angeles County, California, United States"
936addc3-91aa-49de-8ec0-0dc186de151f,Misfits,Group,,US,1977-02,,db8c31fd-fe55-4199-bb81-19765a654184,Lodi,489ce91b-6658-3307-9877-795b68554c98,United States,db8c31fd-fe55-4199-bb81-19765a654184,Lodi,"Lodi, Bergen County, New Jersey, United States"
ded0d67a-eb71-4fe9-83c0-1d18b8ed497e,The Runaways,Group,,US,1975,1979,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,"Los Angeles, Los Angeles County, California, United States"
d8661c02-f423-4d72-8044-40ff05daf7a1,Gang of Four,Group,,GB,1977,,116e3eb1-2b14-42c9-91a1-7a2510dcc4b3,Leeds,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,116e3eb1-2b14-42c9-91a1-7a2510dcc4b3,Leeds,"Leeds, Leeds, West Yorkshire, England, United Kingdom"
d2db1078-c170-4e22-b261-14f3ad60a690,DEVO,Group,,US,1972,,e12c1d82-97e2-4ec4-99b7-7ed055720437,Akron,489ce91b-6658-3307-9877-795b68554c98,United States,e12c1d82-97e2-4ec4-99b7-7ed055720437,Akron,"Akron, Summit County, Ohio, United States"
794c6bf2-3241-416f-9b8f-24e2d84a1c4b,The Stooges,Group,,US,1967,,a1bb8b02-0496-4cfa-a771-2482e55451af,Ann Arbor,489ce91b-6658-3307-9877-795b68554c98,United States,a1bb8b02-0496-4cfa-a771-2482e55451af,Ann Arbor,"Ann Arbor, Washtenaw County, Michigan, United States"
37c78aeb-d196-42b5-b991-6afb4fc9bc2e,Dead Kennedys,Group,,US,1978-06,,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco,489ce91b-6658-3307-9877-795b68554c98,United States,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco,"San Francisco, California, United States"
022865bc-84c9-4002-b6c1-d5fc6e12b7d8,Stiff Little Fingers,Group,,GB,1977,,057ce294-2684-46fd-aee1-4d8c6b4bf4ef,Belfast,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,057ce294-2684-46fd-aee1-4d8c6b4bf4ef,Belfast,"Belfast, County Antrim, Northern Ireland, United Kingdom"
31e9c35b-2675-4632-8596-f9bd9286f6c8,Buzzcocks,Group,,GB,1976,,049474c1-b631-481b-8b59-129214f4ded3,Bolton,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,049474c1-b631-481b-8b59-129214f4ded3,Bolton,"Bolton, Greater Manchester, England, United Kingdom"
e5306b29-16c0-4520-bb05-6b21f041b2f0,Mount Eerie,Group,,US,2003,,5c8036e3-e96b-4c59-b920-8eaa939a16f8,Anacortes,489ce91b-6658-3307-9877-795b68554c98,United States,5c8036e3-e96b-4c59-b920-8eaa939a16f8,Anacortes,"Anacortes, Skagit County, Washington, United States"
8a338e06-d182-46f2-bd16-30a09bc840ba,Elvis Costello,Person,Male,GB,1954-08-25,,e34a8936-9612-4d35-b964-495d24e5cb6b,Paddington,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,e34a8936-9612-4d35-b964-495d24e5cb6b,Paddington,"Paddington, Westminster, London, England, United Kingdom"
9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,Group,,US,1979,2014,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,489ce91b-6658-3307-9877-795b68554c98,United States,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States"
ff9ef2ef-73a6-496c-8528-4b12b21afbfd,The Slits,Group,,GB,1976,2010,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom"
149326c2-b8a3-48e3-b3d2-9b5b9593127f,Liz Phair,Person,Female,US,1967-04-17,,29754947-4414-4aa1-aeb1-b8bafb8b0e18,New Haven,489ce91b-6658-3307-9877-795b68554c98,United States,29754947-4414-4aa1-aeb1-b8bafb8b0e18,New Haven,"New Haven, New Haven County, Connecticut, United States"
c4ff10e0-ae5a-467d-a409-6e0b4bf241eb,Perfume Genius,Person,Male,US,,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States
da2c5d58-5e5b-41d8-9c14-2bee47394644,Kwoon,Group,,FR,2006,,,,08310658-51eb-3801-80de-5a0739207115,France,08310658-51eb-3801-80de-5a0739207115,France,France
3d1dc3db-4fc3-42b2-a8cd-4d8983637450,Radio 4,Group,,US,1999,,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,489ce91b-6658-3307-9877-795b68554c98,United States,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,"Brooklyn, New York, New York, United States"
32b90c92-9978-4a07-90eb-caa4b22f4907,Black Rebel Motorcycle Club,Group,,US,1998,,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco,489ce91b-6658-3307-9877-795b68554c98,United States,83f22bb6-4631-443c-bace-9fae8540362a,San Francisco,"San Francisco, California, United States"
2db9d3bf-c1da-45a9-a635-e19bdc3c1add,The Von Bondies,Group,,US,2000,2011,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,489ce91b-6658-3307-9877-795b68554c98,United States,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,"Detroit, Wayne County, Michigan, United States"
71db5060-324e-4cc5-8ca6-0070220ae000,Paul Banks,Person,Male,US,1978-05-03,,b32da60b-dc91-420c-b424-0b6f88f3971c,Clacton-on-Sea,489ce91b-6658-3307-9877-795b68554c98,United States,b32da60b-dc91-420c-b424-0b6f88f3971c,Clacton-on-Sea,"Clacton-on-Sea, Essex, England, United Kingdom"
8970d868-0723-483b-a75b-51088913d3d4,Moby,Person,Male,US,1965-09-11,,7e037c94-d999-4611-a8fd-56e8770f2e3c,Harlem,489ce91b-6658-3307-9877-795b68554c98,United States,7e037c94-d999-4611-a8fd-56e8770f2e3c,Harlem,"Harlem, Manhattan, New York, New York, United States"
b5ff61dd-0154-4e80-b46b-c733f87db602,DIIV,Group,,US,2011,,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,489ce91b-6658-3307-9877-795b68554c98,United States,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,"Brooklyn, New York, New York, United States"
ac3dd1bb-8284-48fd-b54f-5b4655e92763,Jónsi,Person,,,,,,,,,,,
7754905b-8bf7-48e2-935a-03d566fec464,Moderat,Group,,DE,2002,,,,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,Germany
31aa6f87-8d00-4ae9-a5cc-6d7eeea109d2,Alphaville,Group,,DE,1983,,38693e55-f5d3-4dc5-99af-debd2a8c1c87,Münster,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,38693e55-f5d3-4dc5-99af-debd2a8c1c87,Münster,"Münster, Nordrhein-Westfalen, Germany"
9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,Group,,GB,1977,2008,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom"
e1d521ea-5b97-4981-987c-ba988b2a87d7,Erik Satie,Person,Male,FR,1866-05-17,1925-07-01,c71ebd52-87c5-40cf-91ef-0e880e221205,Honfleur,08310658-51eb-3801-80de-5a0739207115,France,c71ebd52-87c5-40cf-91ef-0e880e221205,Honfleur,"Honfleur, Calvados, Normandie, France"
7bb53313-9859-45e6-9201-5a922e6059e5,Gil Shaham,Person,Male,US,1971-02-19,,16a759d7-b4e5-4237-8d51-1ae84e9a18f9,Urbana,489ce91b-6658-3307-9877-795b68554c98,United States,16a759d7-b4e5-4237-8d51-1ae84e9a18f9,Urbana,"Urbana, Champaign County, Illinois, United States"
9f5a87ec-0201-45ba-8b03-3b9e0b50a112,Tom McRae,Person,Male,GB,1969-03-19,,31c73193-85c6-4a15-ae27-61c173e30c81,Chelmsford,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,31c73193-85c6-4a15-ae27-61c173e30c81,Chelmsford,"Chelmsford, Essex, England, United Kingdom"
bd513de0-e42f-425e-ae46-817d7bc5fb1c,Archive,Group,,GB,1994,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom"
f897e098-941b-4fa4-b966-4870c1e5614c,AaRON,Group,,FR,2004,,,,08310658-51eb-3801-80de-5a0739207115,France,08310658-51eb-3801-80de-5a0739207115,France,France
d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,Person,Male,US,1932-02-26,2003-09-12,7f8e9d30-1e5f-48aa-8d12-8f8dcd178461,Kingsland,489ce91b-6658-3307-9877-795b68554c98,United States,7f8e9d30-1e5f-48aa-8d12-8f8dcd178461,Kingsland,"Kingsland, Cleveland County, Arkansas, United States"
0efa1646-360b-45b8-bd00-29ae7c0ffc34,Arve Henriksen,Person,Male,NO,1968-03-22,,,,6743d351-6f37-3049-9724-5041161fff4d,Norway,6743d351-6f37-3049-9724-5041161fff4d,Norway,Norway
c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6,The xx,Group,,GB,2005,,54181a4b-9f77-4919-b8c5-f7af03fbbe17,Wandsworth,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,54181a4b-9f77-4919-b8c5-f7af03fbbe17,Wandsworth,"Wandsworth, London, England, United Kingdom"
2f548675-008d-4332-876c-108b0c7ab9c5,Sia,Person,Female,AU,1975-12-18,,7dc47ab9-c7ff-4282-97e0-bd53db80ff9d,Adelaide,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,7dc47ab9-c7ff-4282-97e0-bd53db80ff9d,Adelaide,"Adelaide, South Australia, Australia"
656df013-464a-44ce-8554-430303b3afe5,Mobius Band,Group,,US,,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States
6a3fdc71-8bc4-4aca-827a-717072b60635,The Cinematics,Group,,GB,2003,2011,fe7e1107-179e-4e68-8d89-7a60f43c7ed6,Dingwall,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,fe7e1107-179e-4e68-8d89-7a60f43c7ed6,Dingwall,"Dingwall, Highland, Scotland, United Kingdom"
65e1db8a-17cd-4ed7-b163-b74890f16573,French Kicks,Group,,US,1998,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States
fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,Gabriel Fauré,Person,Male,FR,1845-05-12,1924-11-04,caf9ccb5-e015-46e6-b1e0-3345faae6820,Pamiers,08310658-51eb-3801-80de-5a0739207115,France,caf9ccb5-e015-46e6-b1e0-3345faae6820,Pamiers,"Pamiers, Ariège, Occitanie, France"
6fdd3b3e-1ea6-4da9-8d6f-8f8de01c133a,Maurice Ravel,Person,Male,FR,1875-03-07,1937-12-28,0d56f01c-5771-4331-b858-c395105e8a8f,Ciboure,08310658-51eb-3801-80de-5a0739207115,France,0d56f01c-5771-4331-b858-c395105e8a8f,Ciboure,"Ciboure, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France"
edfced8a-01bc-4c22-96b2-da58edd6b8af,Leoš Janáček,Person,Male,CZ,1854-07-03,1928-08-12,,,51d34c28-61bf-3d21-849f-7492672a9d44,Czech Republic,51d34c28-61bf-3d21-849f-7492672a9d44,Czech Republic,Czech Republic
4e60a56a-514a-4a19-a3cc-49927c96b3cb,Edward Elgar,Person,Male,GB,1857-06-02,1934-02-23,2fb56867-9b52-4fd3-a562-6d7d13441d60,Worcestershire,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,2fb56867-9b52-4fd3-a562-6d7d13441d60,Worcestershire,"Worcestershire, England, United Kingdom"
ffe02aed-ef7e-4736-a186-c2f1dd55ce8d,MONO,Group,,JP,2000-02,,8dc97297-ac95-4d33-82bc-e07fab26fb5f,Tokyo,2db42837-c832-3c27-b4a3-08198f75693c,Japan,8dc97297-ac95-4d33-82bc-e07fab26fb5f,Tokyo,"Tokyo, Japan"
62495254-237e-4e9e-8ffb-31fede562cfd,Maybeshewill,Group,,GB,2005,2016-04-15,806b9b3b-5daf-4eaa-807d-7a2a29cde0da,Leicester,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,806b9b3b-5daf-4eaa-807d-7a2a29cde0da,Leicester,"Leicester, England, United Kingdom"
c44e9c22-ef82-4a77-9bcd-af6c958446d6,Mumford & Sons,Group,,GB,2007-12,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom"
89025cbd-7ce3-4b5a-ab59-de2859d58b23,The Go,Group,,US,1998,,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,489ce91b-6658-3307-9877-795b68554c98,United States,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,"Detroit, Wayne County, Michigan, United States"
